Ore Name,ItemStack,Item ID,Display Name,Wildcard
cropBotaniaMagenta,1xitem.petal@2,Botania:petal,品红色神秘花瓣,false
cropBotaniaOrange,1xitem.petal@1,Botania:petal,橙色神秘花瓣,false
cropBotaniaPink,1xitem.petal@6,Botania:petal,粉色神秘花瓣,false
cropBotaniaPurple,1xitem.petal@10,Botania:petal,紫色神秘花瓣,false
cropBotaniaRed,1xitem.petal@14,Botania:petal,红色神秘花瓣,false
cropBotaniaWhite,1xitem.petal@0,Botania:petal,白色神秘花瓣,false
cropBotaniaYellow,1xitem.petal@4,Botania:petal,黄色神秘花瓣,false
cropBroccoli,1xitem.broccoliItem@0,harvestcraft:broccoliItem,西兰花,false
cropBrusselsprout,1xitem.brusselsproutItem@0,harvestcraft:brusselsproutItem,芽甘蓝,false
cropCabbage,1xitem.cabbageItem@0,harvestcraft:cabbageItem,卷心菜,false
cropCactus,1xitem.dyePowder@2,minecraft:dye,仙人掌绿,false
cropCactus,1xtile.cactus@0,minecraft:cactus,仙人掌,false
cropCactusfruit,1xitem.cactusfruitItem@0,harvestcraft:cactusfruitItem,仙人掌果,false
cropCamellia,1xitem.defeatedcrow.leafTea@4,DCsAppleMilk:defeatedcrow.leafTea,山茶籽,false
cropCandle,1xitem.candleberryItem@0,harvestcraft:candleberryItem,蜡杨梅,false
cropCandleberry,1xitem.candleberryItem@0,harvestcraft:candleberryItem,蜡杨梅,false
cropCantaloupe,1xitem.cantaloupeItem@0,harvestcraft:cantaloupeItem,哈密瓜,false
cropCarrot,1xitem.carrots@0,minecraft:carrot,胡萝卜,false
cropCashew,1xitem.cashewItem@0,harvestcraft:cashewItem,腰果,false
cropCassis,1xitem.defeatedcrow.leafTea@2,DCsAppleMilk:defeatedcrow.leafTea,黑加仑,false
cropCauliflower,1xitem.cauliflowerItem@0,harvestcraft:cauliflowerItem,花椰菜,false
cropCelery,1xitem.celeryItem@0,harvestcraft:celeryItem,芹菜,false
cropCherry,1xitem.for.fruits@0,Forestry:fruits,樱桃,false
cropCherry,1xitem.cherryItem@0,harvestcraft:cherryItem,樱桃,false
cropChestnut,1xitem.for.fruits@2,Forestry:fruits,栗子,false
cropChestnut,1xitem.chestnutItem@0,harvestcraft:chestnutItem,栗子,false
cropChilipepper,1xitem.chilipepperItem@0,harvestcraft:chilipepperItem,红辣椒,false
cropCinderpearl,1xtile.blockCustomPlant@3,Thaumcraft:blockCustomPlant,火焰草,false
cropCinnamon,1xitem.cinnamonItem@0,harvestcraft:cinnamonItem,肉桂,false
cropCitron,1xitem.defeatedcrow.leafTea@3,DCsAppleMilk:defeatedcrow.leafTea,柚子,false
cropCoconut,1xitem.coconutItem@0,harvestcraft:coconutItem,椰子,false
cropCoffee,1xitem.coffeebeanItem@0,harvestcraft:coffeebeanItem,咖啡豆,false
cropCoffee,1xic2.itemCofeeBeans@0,IC2:itemCofeeBeans,咖啡豆,false
cropCorn,1xitem.cornItem@0,harvestcraft:cornItem,玉米,false
cropCotton,1xitem.cottonItem@0,harvestcraft:cottonItem,棉花,false
cropCranberry,1xitem.cranberryItem@0,harvestcraft:cranberryItem,蔓越莓,false
cropCucumber,1xitem.cucumberItem@0,harvestcraft:cucumberItem,黄瓜,false
cropCuprosia,1xitem.nugget@4,libVulpes:libVulpesproductnugget,铜 粒,false
cropCurryleaf,1xitem.curryleafItem@0,harvestcraft:curryleafItem,咖哩叶,false
cropDaisy,1xitem.dyePowder@7,minecraft:dye,淡灰色染料,false
cropDandelion,1xitem.dyePowder@11,minecraft:dye,蒲公英黄,false
cropDate,1xitem.for.fruits@5,Forestry:fruits,枣椰,false
cropDate,1xitem.dateItem@0,harvestcraft:dateItem,枣椰,false
cropDiamahlia,1xitem.beeNugget@5,MagicBees:beeNugget,钻石碎片,false
cropDragonfruit,1xitem.dragonfruitItem@0,harvestcraft:dragonfruitItem,火龙果,false
cropDurian,1xitem.durianItem@0,harvestcraft:durianItem,榴莲,false
cropDuskberry,1xitem.berry.nether@1,Natura:berry.nether,黄昏莓,false
cropEdibleroot,1xitem.ediblerootItem@0,harvestcraft:ediblerootItem,食用根,false
cropEggplant,1xitem.eggplantItem@0,harvestcraft:eggplantItem,茄子,false
cropEmeryllis,1xitem.beeNugget@6,MagicBees:beeNugget,绿宝石碎片,false
cropFerranium,1xitem.ItemNugget@0,Thaumcraft:ItemNugget,铁粒,false
cropFig,1xitem.figItem@0,harvestcraft:figItem,无花果,false
cropGarlic,1xitem.garlicItem@0,harvestcraft:garlicItem,大蒜,false
cropGinger,1xitem.gingerItem@0,harvestcraft:gingerItem,姜,false
cropGooseberry,1xitem.gooseberryItem@0,harvestcraft:gooseberryItem,醋栗,false
cropGrape,1xitem.grc.grapes@0,Growthcraft|Grapes:grc.grapes,葡萄,false
cropGrape,1xitem.grapeItem@0,harvestcraft:grapeItem,葡萄,false
cropGrapefruit,1xitem.grapefruitItem@0,harvestcraft:grapefruitItem,葡萄柚,false
cropGrapes,1xitem.grc.grapes@0,Growthcraft|Grapes:grc.grapes,葡萄,false
cropHops,1xitem.grc.hops@0,Growthcraft|Hops:grc.hops,啤酒花,false
cropJaslumine,1xitem.nugget@9,libVulpes:libVulpesproductnugget,铝 粒,false
cropKiwi,1xitem.kiwiItem@0,harvestcraft:kiwiItem,猕猴桃,false
cropLapender,1xitem.dyePowder@4,minecraft:dye,青金石,false
cropLeek,1xitem.leekItem@0,harvestcraft:leekItem,韭葱,false
cropLemon,1xitem.for.fruits@3,Forestry:fruits,柠檬,false
cropLemon,1xitem.lemonItem@0,harvestcraft:lemonItem,柠檬,false
cropLettuce,1xitem.lettuceItem@0,harvestcraft:lettuceItem,生菜,false
cropLime,1xitem.limeItem@0,harvestcraft:limeItem,酸橙,false
cropMaloberry,1xitem.berry@3,Natura:berry,桑椹,false
cropMango,1xitem.mangoItem@0,harvestcraft:mangoItem,芒果,false
cropMaplesyrup,1xitem.maplesyrupItem@0,harvestcraft:maplesyrupItem,枫树糖浆,false
cropMelon,1xitem.melon@0,minecraft:melon,西瓜,false
cropMushroomBrown,1xtile.mushroom@0,minecraft:brown_mushroom,蘑菇,false
cropMushroomRed,1xtile.mushroom@0,minecraft:red_mushroom,蘑菇,false
cropMustard,1xitem.mustardseedsItem@0,harvestcraft:mustardseedsItem,芥末种子,false
cropNiccissus,1xitem.thermalfoundation.material@100,ThermalFoundation:material,镍粒,false
cropNitorWart,1xitem.yellowDust@0,minecraft:glowstone_dust,萤石粉,false
cropNutmeg,1xitem.nutmegItem@0,harvestcraft:nutmegItem,肉豆蔻,false
cropOats,1xitem.oatsItem@0,harvestcraft:oatsItem,燕麦,false
cropOkra,1xitem.okraItem@0,harvestcraft:okraItem,秋葵,false
cropOlive,1xitem.oliveItem@0,harvestcraft:oliveItem,橄榄,false
cropOnion,1xitem.onionItem@0,harvestcraft:onionItem,洋葱,false
cropOrange,1xitem.orangeItem@0,harvestcraft:orangeItem,橙子,false
cropOrchid,1xitem.dyePowder@12,minecraft:dye,淡蓝色染料,false
cropOsmonium,1xitem.aobd.nuggetOsmium@0,aobd:nuggetOsmium,锇粒,false
cropPapaya,1xitem.for.fruits@6,Forestry:fruits,木瓜,false
cropPapaya,1xitem.papayaItem@0,harvestcraft:papayaItem,木瓜,false
cropParsnip,1xitem.parsnipItem@0,harvestcraft:parsnipItem,欧洲萝卜,false
cropPeach,1xitem.food@3,BiomesOPlenty:food,桃,false
cropPeach,1xitem.peachItem@0,harvestcraft:peachItem,桃子,false
cropPeanut,1xitem.peanutItem@0,harvestcraft:peanutItem,花生,false
cropPear,1xitem.food@12,BiomesOPlenty:food,梨,false
cropPear,1xitem.pearItem@0,harvestcraft:pearItem,梨,false
cropPeas,1xitem.peasItem@0,harvestcraft:peasItem,豌豆,false
cropPecan,1xitem.pecanItem@0,harvestcraft:pecanItem,山核桃,false
cropPeppercorn,1xitem.peppercornItem@0,harvestcraft:peppercornItem,胡椒,false
cropPersimmon,1xitem.food@8,BiomesOPlenty:food,柿子,false
cropPersimmon,1xitem.persimmonItem@0,harvestcraft:persimmonItem,柿子,false
cropPetinia,1xitem.nugget@5,libVulpes:libVulpesproductnugget,锡 粒,false
cropPineapple,1xitem.pineappleItem@0,harvestcraft:pineappleItem,凤梨,false
cropPistachio,1xitem.pistachioItem@0,harvestcraft:pistachioItem,开心果,false
cropPlatiolus,1xitem.thermalfoundation.material@101,ThermalFoundation:material,铂粒,false
cropPlombean,1xitem.ItemNugget@4,Thaumcraft:ItemNugget,铅粒,false
cropPlum,1xitem.for.fruits@4,Forestry:fruits,李子,false
cropPlum,1xitem.plumItem@0,harvestcraft:plumItem,李子,false
cropPomegranate,1xitem.pomegranateItem@0,harvestcraft:pomegranateItem,石榴,false
cropPoppy,1xitem.dyePowder@1,minecraft:dye,玫瑰红,false
cropPotato,1xitem.potato@0,minecraft:potato,马铃薯,false
cropPumpkin,1xtile.pumpkin@0,minecraft:pumpkin,南瓜,false
cropQuartzanthemum,1xitem.agricraft:nuggetQuartz@0,AgriCraft:nuggetQuartz,石英碎片,false
cropRadish,1xitem.radishItem@0,harvestcraft:radishItem,白萝卜,false
cropRaspberry,1xitem.berry@0,Natura:berry,覆盆子,false
cropRaspberry,1xitem.raspberryItem@0,harvestcraft:raspberryItem,树莓,false
cropRaspberry,1xitem.food@0,BiomesOPlenty:food,浆果,false
cropRedstodendron,1xitem.redstone@0,minecraft:redstone,红石,false
cropRhubarb,1xitem.rhubarbItem@0,harvestcraft:rhubarbItem,大黄,false
cropRice,1xitem.defeatedcrow.mincedItem@3,DCsAppleMilk:defeatedcrow.mincedFoods,稻米,false
cropRice,1xitem.grc.rice@0,Growthcraft|Rice:grc.rice,稻米,false
cropRice,1xitem.riceItem@0,harvestcraft:riceItem,水稻,false
cropRice,1xitem.rawrice@0,BambooMod:rawrice,生米,false
cropRutabaga,1xitem.rutabagaItem@0,harvestcraft:rutabagaItem,芜菁甘蓝,false
cropRye,1xitem.ryeItem@0,harvestcraft:ryeItem,黑麦,false
cropScallion,1xitem.scallionItem@0,harvestcraft:scallionItem,青葱,false
cropSeaweed,1xitem.seaweedItem@0,harvestcraft:seaweedItem,海藻,false
cropSesame,1xitem.sesameseedsItem@0,harvestcraft:sesameseedsItem,芝麻,false
cropShimmerleaf,1xtile.blockCustomPlant@2,Thaumcraft:blockCustomPlant,水银花,false
cropShroomBrown,1xtile.mushroom@0,minecraft:brown_mushroom,蘑菇,false
cropShroomRed,1xtile.mushroom@0,minecraft:red_mushroom,蘑菇,false
cropSilverweed,1xitem.ItemNugget@3,Thaumcraft:ItemNugget,银粒,false
cropSkyberry,1xitem.berry.nether@2,Natura:berry.nether,天莓,false
cropSoybean,1xitem.soybeanItem@0,harvestcraft:soybeanItem,黄豆,false
cropSpiceleaf,1xitem.defeatedcrow.leafTea@1,DCsAppleMilk:defeatedcrow.leafTea,薄荷叶,false
cropSpiceleaf,1xitem.spiceleafItem@0,harvestcraft:spiceleafItem,香料叶,false
cropSpinach,1xitem.spinachItem@0,harvestcraft:spinachItem,菠菜,false
cropStarfruit,1xitem.starfruitItem@0,harvestcraft:starfruitItem,杨桃,false
cropStingberry,1xitem.berry.nether@3,Natura:berry.nether,刺莓,false
cropStraw,1xitem.straw@0,BambooMod:straw,稻草,false
cropStrawberry,1xitem.extrabiomes.crop@0,ExtrabiomesXL:extrabiomes.crop,草莓,false
cropStrawberry,1xitem.strawberryItem@0,harvestcraft:strawberryItem,草莓,false
cropSugarcane,1xitem.reeds@0,minecraft:reeds,甘蔗,false
cropSunflower,1xitem.sunflowerseedsItem@0,harvestcraft:sunflowerseedsItem,向日葵种子,false
cropSweetpotato,1xitem.sweetpotatoItem@0,harvestcraft:sweetpotatoItem,番薯,false
cropTaintedRoot,1xitem.ItemResource@12,Thaumcraft:ItemResource,腐化触手,false
cropTea,1xitem.defeatedcrow.leafTea@0,DCsAppleMilk:defeatedcrow.leafTea,毛茶,false
cropTea,1xitem.tealeafItem@0,harvestcraft:tealeafItem,茶叶,false
cropTomato,1xitem.tomatoItem@0,harvestcraft:tomatoItem,番茄,false
cropTomato,1xitem.itemtomato@0,BambooMod:itemtomato,番茄,false
cropTulipOrange,1xitem.dyePowder@14,minecraft:dye,橙色染料,false
cropTulipPink,1xitem.dyePowder@9,minecraft:dye,粉红色染料,false
cropTulipRed,1xitem.dyePowder@1,minecraft:dye,玫瑰红,false
cropTulipWhite,1xitem.dyePowder@7,minecraft:dye,淡灰色染料,false
cropTurnip,1xitem.food@11,BiomesOPlenty:food,萝卜,false
cropTurnip,1xitem.turnipItem@0,harvestcraft:turnipItem,大头菜,false
cropVanillabean,1xitem.vanillabeanItem@0,harvestcraft:vanillabeanItem,香草豆荚,false
cropVine,1xtile.Thornvines@0,Natura:Thornvines,荊藤,false
cropVishroom,1xtile.blockCustomPlant@5,Thaumcraft:blockCustomPlant,纤毛菇,false
cropWalnut,1xitem.for.fruits@1,Forestry:fruits,核桃,false
cropWalnut,1xitem.walnutItem@0,harvestcraft:walnutItem,胡桃,false
cropWaterchestnut,1xitem.waterchestnutItem@0,harvestcraft:waterchestnutItem,孛荠,false
cropWheat,1xitem.wheat@0,minecraft:wheat,小麦,false
cropWhitemushroom,1xitem.whitemushroomItem@0,harvestcraft:whitemushroomItem,白蘑菇,false
cropWildcarrots,1xitem.food@2,BiomesOPlenty:food,野生胡萝卜,false
cropWintersquash,1xitem.wintersquashItem@0,harvestcraft:wintersquashItem,笋瓜,false
cropYuzu,1xitem.defeatedcrow.leafTea@3,DCsAppleMilk:defeatedcrow.leafTea,柚子,false
cropZucchini,1xitem.zucchiniItem@0,harvestcraft:zucchiniItem,西葫芦,false
crushedAdamantine,1xitem.aobd.crushedAdamantine@0,aobd:crushedAdamantine,粉碎精金矿石,false
crushedAlduorite,1xitem.aobd.crushedAlduorite@0,aobd:crushedAlduorite,粉碎神秘蓝金矿石,false
crushedAluminium,3xitem.crushed@1,industrialupgrade:IUcrushed,粉碎铝矿石,false
crushedAmericium,1xitem.aobd.crushedAmericium@0,aobd:crushedAmericium,粉碎Americium矿石,false
crushedAsbestos,1xitem.aobd.crushedAsbestos@0,aobd:crushedAsbestos,粉碎Asbestos矿石,false
crushedAstralSilver,1xitem.aobd.crushedAstralSilver@0,aobd:crushedAstralSilver,粉碎星银矿石,false
crushedAtlarus,1xitem.aobd.crushedAtlarus@0,aobd:crushedAtlarus,粉碎金钻矿石,false
crushedAustralium,1xitem.aobd.crushedAustralium@0,aobd:crushedAustralium,粉碎Australium矿石,false
crushedBeryllium,1xitem.aobd.crushedBeryllium@0,aobd:crushedBeryllium,粉碎Beryllium矿石,false
crushedCadmium,1xitem.aobd.crushedCadmium@0,aobd:crushedCadmium,粉碎Cadmium矿石,false
crushedCaravky,3xitem.crushed@5,industrialupgrade:IUcrushed,粉碎Caravky矿石,false
crushedCarmot,1xitem.aobd.crushedCarmot@0,aobd:crushedCarmot,粉碎耀金矿石,false
crushedCeruclase,1xitem.aobd.crushedCeruclase@0,aobd:crushedCeruclase,粉碎暗影秘银矿石,false
crushedChromium,3xitem.crushed@11,industrialupgrade:IUcrushed,粉碎铬矿石,false
crushedCobalt,3xitem.crushed@6,industrialupgrade:IUcrushed,粉碎钴矿石,false
crushedColtan,1xitem.aobd.crushedColtan@0,aobd:crushedColtan,粉碎Coltan矿石,false
crushedCopper,3xic2.itemCrushedOre@1,IC2:itemCrushedOre,粉碎铜矿石,false
crushedCurium,1xitem.aobd.crushedCurium@0,aobd:crushedCurium,粉碎Curium矿石,false
crushedDaffergon,1xitem.aobd.crushedDaffergon@0,aobd:crushedDaffergon,粉碎Daffergon矿石,false
crushedDeepIron,1xitem.aobd.crushedDeepIron@0,aobd:crushedDeepIron,粉碎深铁矿石,false
crushedDraconium,1xitem.aobd.crushedDraconium@0,aobd:crushedDraconium,粉碎Draconium矿石,false
crushedElectrum,3xitem.crushed@13,industrialupgrade:IUcrushed,粉碎琥珀金矿石,false
crushedElnTungsten,1xitem.aobd.crushedElnTungsten@0,aobd:crushedElnTungsten,粉碎钨矿石,false
crushedEximite,1xitem.aobd.crushedEximite@0,aobd:crushedEximite,粉碎虚空矿石,false
crushedFzDarkIron,1xitem.aobd.crushedFzDarkIron@0,aobd:crushedFzDarkIron,粉碎玄铁矿石,false
crushedGermanium,3xitem.crushed@18,industrialupgrade:IUcrushed,粉碎锗矿石,false
crushedGold,3xic2.itemCrushedOre@2,IC2:itemCrushedOre,粉碎金矿石,false
crushedIgnatius,1xitem.aobd.crushedIgnatius@0,aobd:crushedIgnatius,粉碎伊格内休斯矿石,false
crushedIndium,1xitem.aobd.crushedIndium@0,aobd:crushedIndium,粉碎Indium矿石,false
crushedInfuscolium,1xitem.aobd.crushedInfuscolium@0,aobd:crushedInfuscolium,粉碎魔金矿石,false
crushedInvar,3xitem.crushed@4,industrialupgrade:IUcrushed,粉碎殷钢矿石,false
crushedIridium,3xitem.crushed@17,industrialupgrade:IUcrushed,粉碎铱矿石,false
crushedIron,3xic2.itemCrushedOre@0,IC2:itemCrushedOre,粉碎铁矿石,false
crushedKalendrite,1xitem.aobd.crushedKalendrite@0,aobd:crushedKalendrite,粉碎幽冥魂矿石,false
crushedLead,3xic2.itemCrushedOre@6,IC2:itemCrushedOre,粉碎铅矿石,false
crushedLemurite,1xitem.aobd.crushedLemurite@0,aobd:crushedLemurite,粉碎利莫利亚矿石,false
crushedLithium,1xitem.aobd.crushedLithium@0,aobd:crushedLithium,粉碎Lithium矿石,false
crushedMagnesium,3xitem.crushed@7,industrialupgrade:IUcrushed,粉碎镁矿石,false
crushedManganese,3xitem.crushed@16,industrialupgrade:IUcrushed,粉碎锰矿石,false
crushedMeutoite,1xitem.aobd.crushedMeutoite@0,aobd:crushedMeutoite,粉碎龙魂石矿石,false
crushedMidasium,1xitem.aobd.crushedMidasium@0,aobd:crushedMidasium,粉碎溶火金矿石,false
crushedMikhail,3xitem.crushed@0,industrialupgrade:IUcrushed,粉碎Michalov矿石,false
crushedMithril,1xitem.aobd.crushedMithril@0,aobd:crushedMithril,粉碎秘银矿石,false
crushedNeodymium,1xitem.aobd.crushedNeodymium@0,aobd:crushedNeodymium,粉碎Neodymium矿石,false
crushedNeptunium,1xitem.aobd.crushedNeptunium@0,aobd:crushedNeptunium,粉碎Neptunium矿石,false
crushedNickel,3xitem.crushed@8,industrialupgrade:IUcrushed,粉碎镍矿石,false
crushedNiobium,1xitem.aobd.crushedNiobium@0,aobd:crushedNiobium,粉碎Niobium矿石,false
crushedOrichalcum,1xitem.aobd.crushedOrichalcum@0,aobd:crushedOrichalcum,粉碎奥利哈尔钢矿石,false
crushedOsmium,1xitem.aobd.crushedOsmium@0,aobd:crushedOsmium,粉碎锇矿石,false
crushedOureclase,1xitem.aobd.crushedOureclase@0,aobd:crushedOureclase,粉碎地晶矿石,false
crushedPlatinum,3xitem.crushed@9,industrialupgrade:IUcrushed,粉碎铂矿石,false
crushedPlutonium,1xitem.aobd.crushedPlutonium@0,aobd:crushedPlutonium,粉碎Plutonium矿石,false
crushedPrometheum,1xitem.aobd.crushedPrometheum@0,aobd:crushedPrometheum,粉碎幻金矿石,false
crushedPurifiedAdamantine,1xitem.aobd.crushedPurifiedAdamantine@0,aobd:crushedPurifiedAdamantine,纯净的粉碎精金矿石,false
crushedPurifiedAlduorite,1xitem.aobd.crushedPurifiedAlduorite@0,aobd:crushedPurifiedAlduorite,纯净的粉碎神秘蓝金矿石,false
crushedPurifiedAluminium,1xitem.aobd.crushedPurifiedAluminium@0,aobd:crushedPurifiedAluminium,纯净的粉碎铝矿石,false
crushedPurifiedAmericium,1xitem.aobd.crushedPurifiedAmericium@0,aobd:crushedPurifiedAmericium,纯净的粉碎Americium矿石,false
crushedPurifiedAsbestos,1xitem.aobd.crushedPurifiedAsbestos@0,aobd:crushedPurifiedAsbestos,纯净的粉碎Asbestos矿石,false
crushedPurifiedAstralSilver,1xitem.aobd.crushedPurifiedAstralSilver@0,aobd:crushedPurifiedAstralSilver,纯净的粉碎星银矿石,false
crushedPurifiedAtlarus,1xitem.aobd.crushedPurifiedAtlarus@0,aobd:crushedPurifiedAtlarus,纯净的粉碎金钻矿石,false
crushedPurifiedAustralium,1xitem.aobd.crushedPurifiedAustralium@0,aobd:crushedPurifiedAustralium,纯净的粉碎Australium矿石,false
crushedPurifiedBeryllium,1xitem.aobd.crushedPurifiedBeryllium@0,aobd:crushedPurifiedBeryllium,纯净的粉碎Beryllium矿石,false
crushedPurifiedCadmium,1xitem.aobd.crushedPurifiedCadmium@0,aobd:crushedPurifiedCadmium,纯净的粉碎Cadmium矿石,false
crushedPurifiedCarmot,1xitem.aobd.crushedPurifiedCarmot@0,aobd:crushedPurifiedCarmot,纯净的粉碎耀金矿石,false
